Cycle_Index,Discharge Time (s),Decrement 3.6-3.4V (s),Max. Voltage Dischar. (V),Min. Voltage Charg. (V),Time at 4.15V (s),Time constant current (s),Charging time (s),RUL,Exp_Time,Exp_Current,Exp_Voltage,Exp_Temperature,Exp_Cell_Type
903.0,1022.34,261.5769230760634,3.791,3.693,1412.2579999994489,2096.26,7315.01,205,1949.00000762939,-19.986754,3.9048867,26.086639,Fresh
904.0,1020.92,262.15384615398943,3.792,3.694,1401.9722857140005,2060.26,7326.84,204,1949.9999923706,-19.94942,3.9043858,26.128626,Fresh
905.0,1022.14,262.94505494460464,3.793,3.694,1396.9234285708517,2060.35,7281.12,203,1951.0,-19.925662,3.9049368,25.960684,Fresh
906.0,1023.39,263.5714285708964,3.794,3.694,1398.7960000000894,2060.3,7296.86,202,1952.0,-19.969783,3.9051874,26.098083,Fresh
907.0,1021.56,263.65384615398943,3.793,3.693,1396.8214285708964,2060.25,7359.61,201,1953.0,-19.969783,3.9053376,26.021742,Fresh
908.0,1020.88,262.15384615398943,3.791,3.693,1391.694571428001,2060.27,7342.95,200,1954.0,-19.988449,3.9054377,26.162981,Fresh
909.0,998.81,253.19549999944863,3.779,3.811,1057.234000001103,1862.02,7939.06,199,1955.0,-19.946027,3.9059386,26.044655,Fresh
910.0,195001.66,168996.80599999987,4.22,3.352,52800.00399999879,63843.49,63843.49,198,1956.0,-19.956207,3.9062893,26.017927,Fresh
911.0,1019.26,260.25,3.771,3.64,2438.384000001475,3644.38,12266.14,197,1957.0,-19.971482,3.9062393,26.094269,Fresh
912.0,1024.29,260.25,3.779,3.704,1407.2091428563,2096.35,7700.7,196,1958.00000762939,-19.935844,3.9064896,26.090454,Fresh
913.0,1027.39,262.0714285708964,3.783,3.701,1432.892428573221,2096.32,7461.89,195,1958.9999923706,-19.946027,3.9067402,26.071381,Fresh
914.0,1030.27,262.7428571432829,3.785,3.702,1443.1771428566426,2096.32,7361.66,194,1960.0,-19.923965,3.9072409,26.07901,Fresh
915.0,1032.35,264.0,3.787,3.699,1443.208142856136,2132.35,7349.63,193,1961.0,-19.912086,3.9073913,26.159166,Fresh
916.0,1033.86,263.88571428507566,3.788,3.7,1448.3509999997914,2132.35,7333.15,192,1962.0,-19.990146,3.9074914,26.162981,Fresh
917.0,1035.39,264.0,3.79,3.698,1452.821000000462,2132.32,7386.37,191,1963.0,-19.964693,3.9077418,25.937771,Fresh
918.0,1034.27,265.5,3.79,3.698,1453.4948571436107,2132.35,7360.06,190,1964.0,-19.976572,3.9079924,26.128626,Fresh
919.0,1035.36,264.0,3.79,3.698,1448.3210000023246,2132.32,7350.37,189,1964.9999923706,-19.97827,3.9083931,26.025581,Fresh
920.0,1032.74,264.0,3.789,3.697,1448.320000000298,2132.32,7355.33,188,1966.0,-19.979967,3.9086936,26.029396,Fresh
921.0,1030.79,264.80000000074506,3.789,3.698,1443.2091428563,2096.35,7371.3,187,1967.00000762939,-19.969783,3.9086435,26.002668,Fresh
922.0,1028.35,263.1428571417928,3.788,3.699,1438.0972857177258,2096.38,7371.62,186,1968.0,-19.94942,3.9092946,26.17061,Fresh
923.0,1025.86,262.17142857052386,3.788,3.698,1430.3210000023246,2096.32,7340.51,185,1969.0,-19.951117,3.9090943,26.216412,Fresh
924.0,1024.09,262.17142857052386,3.787,3.698,1422.6288571432233,2096.32,7335.01,184,1970.0,-19.900209,3.9090443,26.128626,Fresh
925.0,1024.87,262.17142857052386,3.787,3.698,1421.351000001654,2096.35,7352.04,183,1971.0,-19.968086,3.9092445,26.174425,Fresh
926.0,1023.23,261.42857142724097,3.789,3.697,1422.5827142857015,2096.3,7341.77,182,1972.0,-19.961299,3.9096453,26.086639,Fresh
927.0,1022.94,261.09999999962747,3.788,3.699,1417.485857143998,2096.34,7376.5,181,1973.00000762939,-19.935844,3.9100461,26.071381,Fresh
928.0,1020.3,261.09999999962747,3.788,3.698,1416.8129999991506,2096.31,7349.41,180,1973.9999923706,-19.927359,3.910497,26.006483,Fresh
929.0,1017.69,259.7142857126892,3.789,3.698,1407.0911428555846,2060.23,7329.8,179,1975.0,-19.937541,3.9104466,26.159166,Fresh
930.0,1016.12,259.59999999962747,3.788,3.699,1402.0272857137024,2060.31,7358.94,178,1976.0,-19.937541,3.9106472,26.071381,Fresh
931.0,1012.03,258.19999999925494,3.787,3.702,1391.7725714277476,2060.34,7359.0,177,1977.0,-19.901906,3.9109976,25.933956,Fresh
932.0,1007.09,256.5,3.785,3.699,1380.765999998897,2024.27,7377.12,176,1978.0,-19.908693,3.9113984,26.063751,Fresh
933.0,1002.45,254.0,3.783,3.702,1367.25,2024.25,7340.03,175,1979.0,-19.92227,3.9116991,26.029396,Fresh
934.0,971.72,237.3607999999076,3.766,3.816,1008.2659999988972,1799.02,8006.22,174,1980.0,-19.964693,3.9117491,26.033211,Fresh
935.0,990.25,252.10084033571184,3.774,3.958,980.359999999404,1736.36,7833.64,173,1981.0,-19.959602,3.9118993,26.109552,Fresh
936.0,997.16,253.5,3.778,3.705,1324.8374285716563,1988.27,7455.42,172,1982.00000762939,-19.934148,3.9122,26.059914,Fresh
937.0,1002.81,255.5,3.782,3.704,1345.4558571446687,1988.31,7390.0,171,1983.0,-19.983359,3.9123502,26.124811,Fresh
938.0,1003.72,255.2142857145518,3.782,3.702,1360.915428571403,2024.34,7344.5,170,1984.0,-19.937541,3.9126508,25.788927,Fresh
939.0,998.91,253.02857142873108,3.78,3.701,1366.0892857145518,2024.38,7323.91,169,1985.0,-19.964693,3.9127009,26.098083,Fresh
940.0,998.81,253.02857142873108,3.781,3.702,1350.628714285791,1988.34,7324.28,168,1986.0,-19.92227,3.9131014,25.979757,Fresh
941.0,996.31,252.0,3.78,3.701,1350.6297142859548,1988.34,7307.34,167,1987.0,-19.976572,3.9131014,25.964499,Fresh
942.0,993.28,251.90000000037253,3.781,3.701,1349.3130000010133,1988.31,7258.72,166,1988.0,-19.976572,3.913352,26.029396,Fresh
943.0,993.75,252.0,3.78,3.702,1340.343999998644,1988.34,7262.94,165,1988.9999923706,-19.934148,3.9136024,26.220226,Fresh
944.0,988.28,250.2857142854482,3.78,3.701,1344.8130000010133,1988.31,7218.19,164,1990.0,-19.956207,3.9140031,26.014112,Fresh
945.0,983.62,248.2058823537081,3.779,3.703,1330.1202857140452,1988.41,7196.19,163,1991.0,-19.930754,3.9142034,26.143908,Fresh
946.0,982.41,248.5714285708964,3.78,3.704,1319.7725714277476,1952.34,7178.16,162,1992.0,-19.988449,3.9144039,26.090454,Fresh
947.0,982.44,248.1999999992549,3.781,3.704,1313.375,1952.38,7198.19,161,1993.0,-19.94942,3.9144039,25.983572,Fresh
948.0,983.66,248.90000000037253,3.781,3.704,1308.8440000005066,1952.34,7232.81,160,1994.0,-19.996936,3.915005,26.120996,Fresh
949.0,984.84,249.59999999962747,3.782,3.704,1308.8440000005066,1952.34,7236.78,159,1995.0,-19.979967,3.915055,26.182055,Fresh
950.0,987.12,249.5,3.783,3.704,1309.360857143998,1952.22,7308.72,158,1996.0,-19.956207,3.9155059,26.189709,Fresh
951.0,988.12,249.7142857145518,3.783,3.703,1314.6297142859548,1952.34,7299.12,157,1997.00000762939,-19.925662,3.9157062,25.991224,Fresh
952.0,988.47,249.7142857145518,3.783,3.702,1319.8035714291036,1952.38,7321.16,156,1997.9999923706,-19.979967,3.915556,25.975943,Fresh
953.0,987.12,250.30000000074503,3.782,3.702,1319.7415714282542,1952.31,7312.62,155,1999.0,-19.910389,3.9163573,25.930141,Fresh
954.0,986.78,249.0,3.783,3.703,1319.8035714291036,1952.38,7342.0,154,2000.0,-19.94942,3.9158063,25.98741,Fresh
955.0,983.69,247.8857142850757,3.782,3.703,1319.866571430117,1952.44,7331.03,153,2001.0,-19.906996,3.9165077,26.071381,Fresh
956.0,980.56,247.77142857015133,3.781,3.703,1313.3430000003427,1952.34,7312.09,152,2002.0,-19.974873,3.9166579,26.128626,Fresh
957.0,977.22,246.85714285634447,3.78,3.703,1304.25,1952.25,7318.88,151,2003.0,-19.959602,3.916708,26.071381,Fresh
958.0,949.47,228.0,3.764,3.819,941.9069999996572,1715.0,7975.44,150,2003.9999923706,-19.985057,3.9172089,26.132441,Fresh
959.0,956.59,240.75,3.767,3.963,903.2321428563446,1664.38,7803.03,149,2005.0,-19.966391,3.917259,26.243137,Fresh
960.0,960.28,239.66666666604576,3.77,3.71,1242.6297142859548,1880.34,7349.88,148,2006.00000762939,-20.010512,3.9175096,26.14007,Fresh
961.0,963.56,241.0588235296309,3.772,3.709,1250.343999998644,1880.34,7314.12,147,2007.0,-19.951117,3.9180605,26.017927,Fresh
962.0,966.75,241.85294117592275,3.772,3.708,1263.2011428568512,1880.34,7246.91,146,2008.0,-19.95451,3.9181106,25.937771,Fresh
963.0,964.94,241.9411764703691,3.774,3.707,1272.875,1916.38,7256.88,145,2009.0,-19.908693,3.9181106,25.834726,Fresh
964.0,963.94,241.2352941185236,3.776,3.707,1268.3120000008494,1916.31,7230.19,144,2010.0,-19.95451,3.9185112,26.105738,Fresh
965.0,963.19,241.5126050412655,3.774,3.707,1263.169142857194,1880.31,7268.81,143,2011.0,-19.929055,3.9187117,25.968313,Fresh
966.0,965.31,242.02941176481545,3.776,3.708,1259.3129999991506,1880.31,7291.25,142,2012.00000762939,-19.927359,3.9190121,25.907253,Fresh
967.0,965.06,242.02941176481545,3.776,3.706,1263.8120000008494,1916.31,7230.38,141,2012.9999923706,-19.937541,3.9191625,26.002668,Fresh
968.0,969.75,243.6176470592618,3.778,3.707,1268.375,1916.38,7306.19,140,2014.0,-19.957904,3.919513,25.991224,Fresh
969.0,965.19,240.52941176481545,3.777,3.705,1278.6607142854482,1916.38,7292.44,139,2015.0,-19.993541,3.9196634,26.090454,Fresh
970.0,963.0,240.80672268942,3.775,3.706,1268.375,1916.38,7253.19,138,2016.0,-19.974873,3.9196134,26.120996,Fresh
971.0,963.06,240.80672268942,3.776,3.706,1263.875,1916.38,7281.62,137,2017.0,-19.94942,3.9198136,26.002668,Fresh
972.0,960.12,238.9411764703691,3.775,3.706,1268.3129999991506,1916.31,7250.19,136,2018.0,-19.946027,3.9203646,26.197338,Fresh
973.0,955.5,238.9411764703691,3.775,3.709,1263.1071428563446,1880.25,7217.88,135,2019.0,-19.940936,3.9208155,26.04084,Fresh
974.0,954.5,237.83333333395424,3.775,3.708,1250.3120000008494,1880.31,7182.25,134,2020.0,-19.97827,3.9208155,25.972128,Fresh
975.0,954.5,238.85294117592275,3.774,3.708,1245.8120000008494,1880.31,7178.31,133,2021.00000762939,-19.942631,3.920665,26.04847,Fresh
976.0,955.38,237.35294117592275,3.774,3.709,1241.3120000008494,1880.31,7177.5,132,2022.0,-19.962996,3.9210658,26.090454,Fresh
977.0,953.81,236.5588235296309,3.772,3.708,1242.6607142854482,1880.38,7168.56,131,2023.0,-19.969783,3.9211159,26.07901,Fresh
978.0,952.44,236.5588235296309,3.773,3.708,1241.4370000008494,1880.44,7164.94,130,2024.0,-19.95451,3.9215167,25.933956,Fresh
979.0,950.88,235.85294117592275,3.774,3.708,1241.375,1880.38,7142.19,129,2025.0,-19.952814,3.9218173,25.960684,Fresh
980.0,949.25,235.85294117592275,3.774,3.709,1236.8129999991506,1880.31,7139.19,128,2026.0,-19.959602,3.9219174,25.964499,Fresh
981.0,947.25,235.85294117592275,3.774,3.71,1232.375,1844.38,7175.38,127,2027.0,-19.979967,3.9221678,26.182055,Fresh
982.0,930.5,220.75,3.761,3.823,868.375,1624.0,7932.12,126,2027.9999923706,-19.932451,3.9227688,26.025581,Fresh
983.0,930.88,230.28947368450463,3.762,3.968,841.5178571436554,1592.38,7778.5,125,2029.0,-19.985057,3.9228191,26.201153,Fresh
984.0,927.31,228.4285714291036,3.763,3.714,1178.3120000008494,1808.31,7288.06,124,2030.0,-19.913783,3.9228692,26.029396,Fresh
985.0,928.81,228.394736841321,3.764,3.715,1169.3129999991506,1772.31,7182.69,123,2031.0,-19.986754,3.9235203,26.147722,Fresh
986.0,932.31,231.7058823537081,3.766,3.714,1178.3129999991506,1808.31,7138.88,122,2032.0,-19.959602,3.9233198,26.063751,Fresh
987.0,935.69,231.79411764629185,3.768,3.713,1182.875,1808.38,7195.56,121,2033.0,-19.942631,3.9237707,25.995039,Fresh
988.0,935.0,231.4285714291036,3.768,3.713,1191.9379999991506,1808.44,7148.5,120,2034.0,-19.966391,3.9236705,26.101898,Fresh
989.0,936.25,231.79411764629185,3.768,3.712,1191.8129999991506,1808.31,7184.75,119,2035.0,-19.947725,3.9235203,25.933956,Fresh
990.0,935.38,231.08823529444635,3.77,3.711,1196.3120000008494,1808.31,7174.5,118,2036.00000762939,-19.942631,3.9241214,26.151537,Fresh
991.0,935.31,231.8823529407382,3.77,3.712,1191.875,1808.38,7188.81,117,2036.9999923706,-19.923965,3.9244721,26.04847,Fresh
992.0,935.5,231.1764705888927,3.77,3.713,1191.75,1808.25,7246.88,116,2038.0,-19.966391,3.9245222,25.998854,Fresh
993.0,936.56,232.1904761902988,3.77,3.712,1196.3120000008494,1808.31,7196.56,115,2039.0,-19.94942,3.9247725,26.105738,Fresh
994.0,935.88,231.0252100843936,3.77,3.711,1196.3120000008494,1808.31,7211.94,114,2040.0,-19.959602,3.9248226,26.159166,Fresh
995.0,934.62,231.08823529444635,3.769,3.712,1196.375,1808.38,7136.81,113,2041.0,-19.956207,3.9252234,26.166796,Fresh
996.0,933.25,230.29411764629185,3.768,3.712,1196.375,1808.38,7146.5,112,2042.0,-19.946027,3.9253736,26.250767,Fresh
997.0,934.5,230.3823529407382,3.77,3.712,1191.875,1808.38,7147.31,111,2042.9999923706,-19.97827,3.9259245,26.014112,Fresh
998.0,932.31,230.5,3.77,3.711,1196.3129999991506,1808.31,7174.81,110,2044.0,-19.946027,3.926075,26.327108,Fresh
999.0,930.88,229.58823529444635,3.77,3.712,1191.8129999991506,1808.31,7184.19,109,2045.00000762939,-19.927359,3.926626,26.029396,Fresh
1000.0,926.56,228.3809523805976,3.77,3.712,1187.3129999991506,1808.31,7122.81,108,2046.0,-19.952814,3.9263253,26.090454,Fresh
1001.0,926.31,228.79411764629185,3.769,3.714,1178.375,1808.38,7160.38,107,2047.0,-19.986754,3.926626,26.033211,Fresh
1002.0,924.62,227.2058823537081,3.767,3.713,1169.25,1772.25,7194.5,106,2048.0,-19.947725,3.9265759,25.945425,Fresh
1003.0,925.12,226.5,3.768,3.714,1169.375,1772.38,7175.88,105,2049.0,-19.937541,3.9272771,26.105738,Fresh
1004.0,924.0,226.5,3.768,3.713,1169.375,1772.38,7195.44,104,2050.0,-19.959602,3.9273272,26.052284,Fresh
1005.0,928.88,228.79411764629185,3.769,3.714,1169.3129999991506,1772.31,7180.69,103,2051.00000762939,-19.973178,3.9274273,26.07901,Fresh
1006.0,911.56,211.6754000000656,3.757,3.821,819.3129999991506,1568.0,7971.81,102,2051.9999923706,-19.988449,3.9275274,26.101898,Fresh
1007.0,194046.72,86930.87600000016,4.212,3.358,51840.0,62898.75,62898.75,101,2053.0,-19.966391,3.9276779,26.094269,Fresh
1008.0,915.94,217.1180124208331,3.745,3.654,2222.3199999984354,3428.32,12759.55,100,2054.0,-19.917178,3.9281788,26.075195,Fresh
1009.0,911.52,214.0,3.749,3.727,1155.852000001818,1772.35,7591.01,99,2055.0,-19.947725,3.9284792,26.239323,Fresh
1010.0,912.1,215.85093167610464,3.752,3.725,1160.3180000018328,1772.32,7298.08,98,2056.0,-19.935844,3.92893,25.983572,Fresh
1011.0,912.7,217.5,3.754,3.725,1160.4779999982566,1772.48,7194.14,97,2057.0,-19.961299,3.92893,26.105738,Fresh
1012.0,916.26,218.7857142854482,3.756,3.726,1160.351000001654,1772.38,7178.62,96,2058.0,-19.940936,3.9287798,25.930141,Fresh
1013.0,919.77,220.5,3.757,3.724,1169.3519999999553,1772.35,7212.77,95,2059.0,-19.951117,3.9291804,26.082825,Fresh
1014.0,920.96,221.40000000037253,3.758,3.723,1173.7229999992996,1772.22,7192.61,94,2060.00000762939,-19.946027,3.9295812,25.98741,Fresh
1015.0,921.09,220.80000000074503,3.758,3.723,1173.8829999994489,1772.38,7179.74,93,2060.9999923706,-19.942631,3.9296312,26.128626,Fresh
1016.0,920.64,220.1999999992549,3.759,3.722,1175.7485714294016,1772.32,7182.3,92,2062.0,-19.983359,3.9298818,26.182055,Fresh
1017.0,918.5,221.6999999992549,3.759,3.722,1173.8636249992996,1772.35,7196.26,91,2063.0,-19.951117,3.9298818,26.193523,Fresh
1018.0,917.48,221.35714285634447,3.758,3.722,1169.3509999997914,1772.35,7166.55,90,2064.0,-19.940936,3.9302323,26.246952,Fresh
1019.0,915.75,221.6999999992549,3.759,3.722,1169.2579999994489,1772.26,7173.5,89,2065.0,-19.959602,3.9305329,26.006483,Fresh
1020.0,916.55,220.4285714291036,3.758,3.722,1160.3829999994489,1772.38,7205.09,88,2066.0,-19.956207,3.930583,26.056099,Fresh
1021.0,913.34,218.40000000037253,3.757,3.722,1164.820000000298,1772.32,7149.3,87,2066.9999923706,-19.97827,3.9309337,26.071381,Fresh
1022.0,910.09,217.54285714402795,3.757,3.722,1155.8209999985993,1772.32,7188.03,86,2068.0,-19.940936,3.9312842,25.998854,Fresh
1023.0,908.61,217.80000000074503,3.758,3.722,1146.75,1736.25,7178.43,85,2069.00000762939,-19.912086,3.9314346,26.105738,Fresh
1024.0,909.55,218.6999999992549,3.758,3.723,1146.8323749992996,1736.34,7223.23,84,2070.0,-19.930754,3.9315848,26.07901,Fresh
1025.0,911.53,219.59999999962747,3.759,3.724,1146.734999999404,1736.23,7185.83,83,2071.0,-19.961299,3.9319355,25.960684,Fresh
1026.0,910.59,220.1999999992549,3.758,3.723,1146.828000001609,1736.33,7181.86,82,2072.0,-19.946027,3.9319856,26.098083,Fresh
1027.0,909.83,218.6999999992549,3.759,3.722,1146.8440000005066,1736.34,7159.27,81,2073.0,-19.959602,3.9320858,26.037025,Fresh
1028.0,908.64,217.80000000074503,3.758,3.723,1146.827999999747,1736.33,7165.83,80,2074.0,-20.030875,3.9325867,25.998854,Fresh
1029.0,906.2,217.0714285708964,3.757,3.722,1142.359000001103,1736.36,7165.0,79,2075.00000762939,-20.008814,3.9330375,26.086639,Fresh
1030.0,903.3,216.0,3.757,3.722,1137.8129999991506,1736.31,7149.08,78,2075.9999923706,-19.964693,3.9330876,26.059914,Fresh
1031.0,900.52,215.5714285708964,3.757,3.723,1133.327999999747,1736.33,7149.28,77,2077.0,-19.985057,3.9334881,26.174425,Fresh
1032.0,881.59,192.39833333343267,3.743,3.827,749.375,1470.02,8047.0,76,2078.0,-19.92227,3.9334881,26.109552,Fresh
1033.0,889.28,211.5,3.747,3.978,738.6297142859548,1448.34,7868.12,75,2079.0,-19.952814,3.9335384,26.166796,Fresh
1034.0,889.31,210.06521739065647,3.749,3.727,1088.35899999924,1664.36,7274.2,74,2080.0,-19.896813,3.933989,26.021742,Fresh
1035.0,897.34,214.2857142854482,3.754,3.726,1097.3430000003427,1700.34,7207.31,73,2081.0,-19.964693,3.9346905,26.07901,Fresh
1036.0,901.53,216.14285714365545,3.754,3.725,1115.3120000008494,1700.31,7222.84,72,2082.0,-19.939238,3.9343398,26.04084,Fresh
1037.0,899.16,215.2142857145518,3.755,3.723,1124.3440000005066,1736.34,7201.78,71,2083.0,-19.952814,3.9346905,26.098083,Fresh
1038.0,896.34,212.7812857143581,3.754,3.724,1119.8120000008494,1700.31,7195.94,70,2084.00000762939,-19.985057,3.9347906,26.193523,Fresh
1039.0,895.0,212.8666666653008,3.754,3.724,1115.343999998644,1700.34,7160.44,69,2085.0,-19.94942,3.935041,25.975943,Fresh
1040.0,895.0,213.59999999962747,3.755,3.724,1112.3430000003427,1700.34,7129.0,68,2086.0,-19.993541,3.9351411,26.029396,Fresh
1041.0,892.31,212.6999999992549,3.755,3.724,1115.3440000005066,1700.34,7137.91,67,2087.0,-19.990146,3.9352915,26.098083,Fresh
1042.0,889.97,211.80000000074503,3.754,3.724,1106.4069999996573,1700.41,7126.31,66,2088.0,-19.996936,3.9355919,26.120996,Fresh
1043.0,888.62,210.35714285634447,3.753,3.725,1097.4059999994934,1700.41,7091.19,65,2089.0,-19.951117,3.9357924,25.979757,Fresh
1044.0,886.94,210.90000000037253,3.753,3.725,1096.375,1700.38,7116.97,64,2090.0,-19.971482,3.9363434,26.037025,Fresh
1045.0,885.62,210.90000000037253,3.754,3.725,1088.3440000005066,1664.34,7161.38,63,2090.9999923706,-19.97827,3.9365938,26.166796,Fresh
1046.0,885.69,210.35714285634447,3.754,3.727,1083.875,1664.38,7101.81,62,2092.0,-19.966391,3.9364436,25.960684,Fresh
1047.0,884.16,210.0,3.753,3.726,1088.25,1664.25,7131.19,61,2093.0,-20.029178,3.9367943,26.132441,Fresh
1048.0,881.38,207.5714285708964,3.752,3.726,1083.75,1664.25,7117.53,60,2094.0,-20.013904,3.9371448,26.120996,Fresh
1049.0,880.94,207.59999999962747,3.752,3.726,1074.8440000005066,1664.34,7135.81,59,2095.0,-19.968086,3.9373953,26.044655,Fresh
1050.0,880.5,208.5,3.753,3.727,1074.875,1664.38,7124.06,58,2096.0,-19.930754,3.9371448,26.128626,Fresh
1051.0,881.0,208.5,3.753,3.726,1076.375,1664.38,7149.38,57,2097.0,-19.968086,3.9376957,26.113367,Fresh
1052.0,879.69,207.5217391308397,3.751,3.726,1076.3129999991506,1664.31,7109.56,56,2098.0,-19.990146,3.9377959,26.128626,Fresh
1053.0,878.72,206.5434782616794,3.751,3.726,1074.8129999991506,1664.31,7111.97,55,2099.00000762939,-19.988449,3.9382968,26.044655,Fresh
1054.0,874.53,203.83333333395424,3.749,3.727,1072.3440000005066,1664.34,7072.81,54,2099.9999923706,-19.962996,3.9384472,26.082825,Fresh
1055.0,870.16,202.10869565233588,3.749,3.728,1065.8129999991506,1664.31,7072.72,53,2101.0,-19.940936,3.9383972,26.128626,Fresh
1056.0,866.41,202.5,3.749,3.729,1056.375,1628.38,7057.59,52,2102.0,-19.89342,3.9386976,26.067566,Fresh
1057.0,854.22,180.80200000107288,3.738,3.833,668.8904999997467,1364.97,7976.19,51,2103.0,-19.998633,3.9389982,26.216412,Fresh
1058.0,861.25,201.16666666604576,3.741,3.985,666.6287142857909,1376.34,7918.03,50,2104.0,-19.993541,3.9391985,26.124811,Fresh
1059.0,856.47,197.449275361374,3.742,3.733,1024.3440000005066,1592.34,7286.22,49,2105.0,-19.937541,3.9393988,26.151537,Fresh
1060.0,860.12,199.6956521738321,3.745,3.733,1016.3130000010132,1592.31,7126.84,48,2105.9999923706,-19.935844,3.9393988,25.899601,Fresh
1061.0,863.94,201.5,3.747,3.732,1025.375,1592.38,7114.69,47,2107.0,-19.973178,3.9396493,26.17824,Fresh
1062.0,867.06,203.60869565233588,3.748,3.731,1034.25,1628.25,7149.81,46,2108.00000762939,-19.906996,3.9400001,26.067566,Fresh
1063.0,869.19,204.5869565214961,3.749,3.729,1043.375,1628.38,7148.69,45,2109.0,-19.951117,3.9401002,26.010298,Fresh
1064.0,867.62,202.60869565233588,3.749,3.728,1047.9369999989867,1628.44,7121.25,44,2110.0,-19.990146,3.940551,25.960684,Fresh
1065.0,866.38,202.5,3.748,3.728,1047.875,1628.38,7130.81,43,2111.0,-19.952814,3.9406011,26.201153,Fresh
1066.0,866.38,201.1304347831756,3.748,3.73,1043.3130000010133,1628.31,7106.06,42,2112.0,-19.940936,3.9406011,26.159166,Fresh
1067.0,864.81,201.0,3.747,3.731,1047.8130000010133,1628.31,7094.06,41,2113.0,-19.971482,3.941052,26.071381,Fresh
1068.0,864.19,202.10869565233588,3.749,3.73,1044.3130000010133,1628.31,7088.31,40,2114.00000762939,-19.961299,3.9412522,26.124811,Fresh
1069.0,863.94,202.0,3.749,3.729,1043.375,1628.38,7042.06,39,2114.9999923706,-19.964693,3.9411521,25.972128,Fresh
1070.0,863.31,201.66666666604576,3.748,3.73,1040.3119999989867,1628.31,7060.12,38,2116.0,-19.952814,3.9415026,25.869083,Fresh
1071.0,860.62,199.0,3.747,3.73,1038.9380000010133,1628.44,7066.12,37,2117.0,-19.912086,3.9417531,26.105738,Fresh
1072.0,855.69,197.67391304299235,3.746,3.73,1032.375,1592.38,6981.88,36,2118.0,-19.901906,3.9424043,25.960684,Fresh
1073.0,855.38,198.66666666604576,3.747,3.731,1024.3130000010133,1592.31,7025.81,35,2119.0,-19.944328,3.9421539,25.998854,Fresh
